chop,error?,cloud number,valid,x mrak,y mrak,x stin,y stin,vzdalenost v px,vzdalenost v m,vyska slunce,vyska mraku
chop,error?,cloud number,valid,x mrak,y mrak,x stin,y stin,vzdalenost v px,vzdalenost v m,vyska slunce,vyska mraku
chop,error?,cloud number,valid,x mrak,y mrak,x stin,y stin,vzdalenost v px,vzdalenost v m,vyska slunce,vyska mraku
chop,error?,cloud number,valid,x mrak,y mrak,x stin,y stin,vzdalenost v px,vzdalenost v m,vyska slunce,vyska mraku
chop,error?,cloud number,valid,x mrak,y mrak,x stin,y stin,vzdalenost v px,vzdalenost v m,vyska slunce,vyska mraku
chop,error?,cloud number,valid,x mrak,y mrak,x stin,y stin,vzdalenost v px,vzdalenost v m,vyska slunce,vyska mraku
chop,error?,cloud number,valid,x mrak,y mrak,x stin,y stin,vzdalenost v px,vzdalenost v m,vyska slunce,vyska mraku
chop,error?,cloud number,valid,x mrak,y mrak,x stin,y stin,vzdalenost v px,vzdalenost v m,vyska slunce,vyska mraku
chop,error?,cloud number,valid,x mrak,y mrak,x stin,y stin,vzdalenost v px,vzdalenost v m,vyska slunce,vyska mraku
chop,error?,cloud number,valid,x mrak,y mrak,x stin,y stin,vzdalenost v px,vzdalenost v m,vyska slunce,vyska mraku
chop,error?,cloud number,valid,x mrak,y mrak,x stin,y stin,vzdalenost v px,vzdalenost v m,vyska slunce,vyska mraku
img_17_2, ,26,True,526,74,516,34,41.23105625617661,5214.903995281217,33.731484193468816,3482.0503122263735
img_17_2, ,33,True,680,52,674,14,38.47076812334269,4865.782752240383,33.731484193468816,3248.9381141043755
img_17_2, ,28,True,752,151,749,111,40.11234224026316,5073.409046548485,33.731484193468816,3387.572536440073
img_17_2, ,9,True,719,198,706,154,45.880278987817846,5802.937686379201,33.731484193468816,3874.6870509928267
img_17_2, ,21,True,671,464,668,423,41.10960958218893,5199.5434199552565,33.731484193468816,3471.7938825474885
img_17_2, ,11,True,589,509,581,468,41.773197148410844,5283.473975331004,33.731484193468816,3527.8352625644366
img_17_2, ,0,True,704,574,695,536,39.05124837953327,4939.2018950433685,33.731484193468816,3297.9609051954203
img_17_2, ,5,True,603,617,602,573,44.01136216933077,5566.557087176956,33.731484193468816,3716.8530544319656
img_17_2, ,14,True,475,672,467,634,38.8329756778952,4911.594763740185,33.731484193468816,3279.5273117369584
img_17_2, ,37,True,646,741,640,709,32.55764119219941,4117.8904579893815,33.731484193468816,2749.561980034631
img_17_2, ,12,True,798,768,795,730,38.118237105091836,4821.194629052015,33.731484193468816,3219.1661205240275
img_17_2, ,3,True,843,918,832,879,40.52159917870962,5125.171864123193,33.731484193468816,3422.135154517188
img_17_2, ,8,True,920,899,916,860,39.20459156782532,4958.596741498546,33.731484193468816,3310.9110632838424
img_17_2, ,32,True,949,959,941,921,38.8329756778952,4911.594763740185,33.731484193468816,3279.5273117369584
img_17_2, ,22,True,880,1074,873,1033,41.593268686170845,5260.716623426889,33.731484193468816,3512.63992160037
img_17_2, ,17,True,418,931,416,892,39.05124837953327,4939.2018950433685,33.731484193468816,3297.9609051954203
img_17_2, ,20,True,619,855,612,817,38.63935817272331,4887.106021686045,33.731484193468816,3263.175902009606
img_17_2, ,25,True,523,857,520,816,41.10960958218893,5199.5434199552565,33.731484193468816,3471.7938825474885
img_17_2, ,18,True,161,810,155,769,41.43669871020132,5240.913652866263,33.731484193468816,3499.4172544360213
img_17_2, ,16,True,56,661,55,614,47.01063709417264,5945.905379670955,33.731484193468816,3970.1481949592917
img_17_2, ,30,True,220,527,221,488,39.01281840626232,4934.3412720240585,33.731484193468816,3294.715412293285
img_17_2, ,15,True,20,735,12,689,46.69047011971501,5905.410660741554,33.731484193468816,3943.109413647262
img_17_2, ,27,True,52,371,46,319,52.3450093132096,6620.59677793475,33.731484193468816,4420.647263802497
img_17_2, ,29,True,138,336,140,296,40.049968789001575,5065.520052432919,33.731484193468816,3382.3049659444096
