ai_output_corrected_img_295_4.jpg.csv,231.72,5.0,5,5,0
ai_output_corrected_img_295_4.jpg.csv,718.32,15.5,8,8,20
ai_output_corrected_img_295_4.jpg.csv,1343.95,29.0,30,28,2
ai_output_corrected_img_295_4.jpg.csv,185.37,4.0,4,4,0
ai_output_corrected_img_295_4.jpg.csv,417.09,9.0,9,9,24
ai_output_corrected_img_295_4.jpg.csv,857.35,18.5,21,11,10
ai_output_corrected_img_295_4.jpg.csv,509.77,11.0,11,11,0
ai_output_corrected_img_295_4.jpg.csv,347.57,7.5,5,10,5
ai_output_corrected_img_295_4.jpg.csv,347.57,7.5,8,7,24
ai_output_corrected_img_295_4.jpg.csv,602.46,13.0,14,12,43
ai_output_corrected_img_295_4.jpg.csv,1726.28,37.25,27,44,23
ai_output_corrected_img_296_4.jpg.csv,1639.11,33.75,52,30,51
ai_output_corrected_img_296_4.jpg.csv,1626.97,33.5,40,27,13
ai_output_corrected_img_297_1.jpg.csv,76.0,1.5,3,1,2
ai_output_corrected_img_297_1.jpg.csv,481.34,9.5,10,9,1
ai_output_corrected_img_297_1.jpg.csv,329.34,6.5,5,8,3
ai_output_corrected_img_297_1.jpg.csv,582.68,11.5,9,14,5
ai_output_corrected_img_297_1.jpg.csv,557.34,11.0,10,1,23
ai_output_corrected_img_297_1.jpg.csv,519.34,10.25,9,15,7
ai_output_corrected_img_297_1.jpg.csv,354.67,7.0,6,8,2
ai_output_corrected_img_297_1.jpg.csv,924.68,18.25,18,21,5
ai_output_corrected_img_297_1.jpg.csv,1444.03,28.5,53,4,49
ai_output_corrected_img_297_1.jpg.csv,1684.7,33.25,22,46,24
ai_output_corrected_img_297_1.jpg.csv,532.01,10.5,8,13,5
ai_output_corrected_img_297_1.jpg.csv,1596.03,31.5,26,37,11
ai_output_corrected_img_297_2.jpg.csv,1089.35,21.5,28,15,13
ai_output_corrected_img_297_3.jpg.csv,101.34,2.0,2,2,0
ai_output_corrected_img_297_3.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_298_1.jpg.csv,464.32,8.75,9,8,2
ai_output_corrected_img_298_1.jpg.csv,451.05,8.5,12,5,7
ai_output_corrected_img_298_1.jpg.csv,212.26,4.0,3,5,2
ai_output_corrected_img_298_1.jpg.csv,689.84,13.0,8,18,10
ai_output_corrected_img_298_3.jpg.csv,1300.09,24.5,10,40,30
ai_output_corrected_img_298_3.jpg.csv,106.13,2.0,2,2,0
ai_output_corrected_img_298_3.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_298_3.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_298_3.jpg.csv,119.4,2.25,2,3,1
ai_output_corrected_img_298_3.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_298_3.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_298_3.jpg.csv,344.92,6.5,7,6,1
ai_output_corrected_img_298_3.jpg.csv,557.18,10.5,10,9,4
ai_output_corrected_img_298_3.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_299_3.jpg.csv,859.62,15.5,18,8,11
ai_output_corrected_img_299_3.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_29_1.jpg.csv,1421.98,19.25,32,6,27
ai_output_corrected_img_29_1.jpg.csv,1588.19,21.5,26,16,11
ai_output_corrected_img_29_1.jpg.csv,1625.12,22.0,24,21,3
ai_output_corrected_img_29_1.jpg.csv,1606.66,21.75,22,21,2
ai_output_corrected_img_29_1.jpg.csv,1385.05,18.75,30,9,21
ai_output_corrected_img_29_1.jpg.csv,1772.86,24.0,29,18,11
ai_output_corrected_img_29_1.jpg.csv,1680.53,22.75,22,24,2
ai_output_corrected_img_29_1.jpg.csv,1846.73,25.0,23,27,4
ai_output_corrected_img_29_1.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_29_1.jpg.csv,1218.84,16.5,19,14,20
ai_output_corrected_img_29_1.jpg.csv,2160.68,29.25,27,30,5
ai_output_corrected_img_29_1.jpg.csv,1846.73,25.0,26,24,2
ai_output_corrected_img_29_1.jpg.csv,1514.32,20.5,32,9,23
ai_output_corrected_img_29_1.jpg.csv,1274.24,17.25,28,6,22
ai_output_corrected_img_29_1.jpg.csv,1532.79,20.75,22,21,2
ai_output_corrected_img_29_1.jpg.csv,1846.73,25.0,26,24,2
ai_output_corrected_img_29_1.jpg.csv,1606.66,21.75,27,16,11
ai_output_corrected_img_29_1.jpg.csv,664.82,9.0,10,8,2
ai_output_corrected_img_29_1.jpg.csv,1218.84,16.5,27,6,21
ai_output_corrected_img_29_1.jpg.csv,1588.19,21.5,20,21,4
ai_output_corrected_img_29_1.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_29_1.jpg.csv,1735.93,23.5,27,19,8
ai_output_corrected_img_29_1.jpg.csv,1735.93,23.5,22,25,3
ai_output_corrected_img_29_1.jpg.csv,1791.33,24.25,24,26,3
ai_output_corrected_img_29_1.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_29_1.jpg.csv,1551.25,21.0,30,14,20
ai_output_corrected_img_29_1.jpg.csv,1495.85,20.25,28,13,15
ai_output_corrected_img_29_1.jpg.csv,1625.12,22.0,20,23,3
ai_output_corrected_img_29_1.jpg.csv,1662.06,22.5,24,21,3
ai_output_corrected_img_29_1.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_29_1.jpg.csv,1551.25,21.0,25,17,8
ai_output_corrected_img_29_1.jpg.csv,1625.12,22.0,39,5,34
ai_output_corrected_img_29_1.jpg.csv,2105.27,28.5,28,29,1
ai_output_corrected_img_29_1.jpg.csv,1458.92,19.75,20,19,2
ai_output_corrected_img_29_1.jpg.csv,1846.73,25.0,26,24,2
ai_output_corrected_img_29_1.jpg.csv,1237.31,16.75,22,3,23
ai_output_corrected_img_29_1.jpg.csv,1348.11,18.25,30,6,24
ai_output_corrected_img_29_2.jpg.csv,1828.26,24.75,22,26,4
ai_output_corrected_img_29_2.jpg.csv,849.5,11.5,16,2,14
ai_output_corrected_img_29_2.jpg.csv,1366.58,18.5,19,13,10
ai_output_corrected_img_29_2.jpg.csv,1458.92,19.75,19,21,2
ai_output_corrected_img_29_2.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_29_2.jpg.csv,1071.1,14.5,27,1,26
ai_output_corrected_img_29_2.jpg.csv,1440.45,19.5,29,6,26
ai_output_corrected_img_29_2.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_29_2.jpg.csv,812.56,11.0,10,12,2
ai_output_corrected_img_29_2.jpg.csv,1772.86,24.0,36,14,26
ai_output_corrected_img_29_2.jpg.csv,1939.07,26.25,30,27,10
ai_output_corrected_img_29_2.jpg.csv,258.54,3.5,6,1,5
ai_output_corrected_img_29_2.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_29_2.jpg.csv,1181.91,16.0,17,15,2
ai_output_corrected_img_29_2.jpg.csv,1551.25,21.0,32,10,22
ai_output_corrected_img_29_2.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_29_2.jpg.csv,1569.72,21.25,24,16,10
ai_output_corrected_img_29_2.jpg.csv,1772.86,24.0,25,24,3
ai_output_corrected_img_29_2.jpg.csv,1976.0,26.75,36,18,18
ai_output_corrected_img_29_2.jpg.csv,1551.25,21.0,40,2,38
ai_output_corrected_img_29_2.jpg.csv,1698.99,23.0,37,9,28
ai_output_corrected_img_29_2.jpg.csv,443.22,6.0,10,2,8
ai_output_corrected_img_29_2.jpg.csv,1846.73,25.0,24,26,2
ai_output_corrected_img_29_2.jpg.csv,147.74,2.0,2,2,0
ai_output_corrected_img_29_2.jpg.csv,1440.45,19.5,13,26,13
ai_output_corrected_img_29_2.jpg.csv,1440.45,19.5,32,7,25
ai_output_corrected_img_29_2.jpg.csv,1421.98,19.25,23,18,5
ai_output_corrected_img_29_2.jpg.csv,1200.38,16.25,18,14,7
ai_output_corrected_img_29_2.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_29_2.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_29_3.jpg.csv,1366.58,18.5,24,13,25
ai_output_corrected_img_29_3.jpg.csv,1440.45,19.5,34,7,27
ai_output_corrected_img_29_3.jpg.csv,1698.99,23.0,25,21,4
ai_output_corrected_img_29_3.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_29_3.jpg.csv,1920.6,26.0,30,22,8
ai_output_corrected_img_29_3.jpg.csv,1218.84,16.5,28,5,23
ai_output_corrected_img_29_3.jpg.csv,1772.86,24.0,25,23,2
ai_output_corrected_img_29_3.jpg.csv,1957.54,26.5,28,25,3
ai_output_corrected_img_29_3.jpg.csv,1532.79,20.75,30,11,19
ai_output_corrected_img_29_3.jpg.csv,1421.98,19.25,25,13,13
ai_output_corrected_img_29_3.jpg.csv,1680.53,22.75,27,14,13
ai_output_corrected_img_29_3.jpg.csv,1514.32,20.5,26,11,16
ai_output_corrected_img_29_3.jpg.csv,1754.4,23.75,28,20,8
ai_output_corrected_img_29_3.jpg.csv,1237.31,16.75,26,7,19
ai_output_corrected_img_29_3.jpg.csv,1957.54,26.5,28,25,3
ai_output_corrected_img_29_3.jpg.csv,1458.92,19.75,24,13,16
ai_output_corrected_img_29_3.jpg.csv,1754.4,23.75,27,21,6
ai_output_corrected_img_29_3.jpg.csv,1108.04,15.0,24,5,19
ai_output_corrected_img_29_3.jpg.csv,1791.33,24.25,22,26,4
ai_output_corrected_img_29_3.jpg.csv,923.37,12.5,8,11,14
ai_output_corrected_img_29_3.jpg.csv,1385.05,18.75,26,11,15
ai_output_corrected_img_29_3.jpg.csv,1698.99,23.0,21,24,4
ai_output_corrected_img_29_3.jpg.csv,1791.33,24.25,31,18,13
ai_output_corrected_img_29_3.jpg.csv,812.56,11.0,11,11,0
ai_output_corrected_img_29_3.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_29_3.jpg.csv,1274.24,17.25,24,1,27
ai_output_corrected_img_29_3.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_29_3.jpg.csv,1846.73,25.0,26,24,2
ai_output_corrected_img_29_3.jpg.csv,1477.39,20.0,30,10,20
ai_output_corrected_img_29_3.jpg.csv,1200.38,16.25,19,13,6
ai_output_corrected_img_29_3.jpg.csv,1329.65,18.0,24,9,15
ai_output_corrected_img_29_3.jpg.csv,960.3,13.0,21,5,16
ai_output_corrected_img_29_3.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_29_3.jpg.csv,1588.19,21.5,22,19,7
ai_output_corrected_img_29_3.jpg.csv,1754.4,23.75,26,20,6
ai_output_corrected_img_29_3.jpg.csv,1772.86,24.0,37,9,29
ai_output_corrected_img_29_3.jpg.csv,1440.45,19.5,26,13,13
ai_output_corrected_img_29_3.jpg.csv,1366.58,18.5,32,5,27
ai_output_corrected_img_29_3.jpg.csv,886.43,12.0,15,9,6
ai_output_corrected_img_29_3.jpg.csv,147.74,2.0,1,3,2
ai_output_corrected_img_29_4.jpg.csv,738.69,10.0,12,8,4
ai_output_corrected_img_29_4.jpg.csv,1495.85,20.25,21,16,7
ai_output_corrected_img_29_4.jpg.csv,1735.93,23.5,25,22,3
ai_output_corrected_img_29_4.jpg.csv,1440.45,19.5,19,20,1
ai_output_corrected_img_29_4.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_29_4.jpg.csv,1108.04,15.0,21,9,12
ai_output_corrected_img_29_4.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_29_4.jpg.csv,1274.24,17.25,20,17,4
ai_output_corrected_img_29_4.jpg.csv,1828.26,24.75,29,21,9
ai_output_corrected_img_29_4.jpg.csv,1348.11,18.25,25,11,15
ai_output_corrected_img_29_4.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_29_4.jpg.csv,1181.91,16.0,28,4,24
ai_output_corrected_img_29_4.jpg.csv,1181.91,16.0,29,3,30
ai_output_corrected_img_29_4.jpg.csv,1754.4,23.75,29,15,18
ai_output_corrected_img_29_4.jpg.csv,1606.66,21.75,31,12,19
ai_output_corrected_img_29_4.jpg.csv,1772.86,24.0,26,22,4
ai_output_corrected_img_29_4.jpg.csv,2031.41,27.5,30,25,5
ai_output_corrected_img_29_4.jpg.csv,923.37,12.5,14,11,3
ai_output_corrected_img_29_4.jpg.csv,1717.46,23.25,31,12,25
ai_output_corrected_img_29_4.jpg.csv,1514.32,20.5,29,16,20
ai_output_corrected_img_29_4.jpg.csv,1532.79,20.75,29,16,20
ai_output_corrected_img_29_4.jpg.csv,1329.65,18.0,30,8,22
ai_output_corrected_img_29_4.jpg.csv,1181.91,16.0,31,1,30
ai_output_corrected_img_29_4.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_29_4.jpg.csv,1735.93,23.5,36,9,31
ai_output_corrected_img_29_4.jpg.csv,1772.86,24.0,32,16,16
ai_output_corrected_img_29_4.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_29_4.jpg.csv,1477.39,20.0,37,3,34
ai_output_corrected_img_29_4.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_29_4.jpg.csv,1625.12,22.0,30,14,18
ai_output_corrected_img_29_4.jpg.csv,849.5,11.5,17,4,16
ai_output_corrected_img_29_4.jpg.csv,738.69,10.0,11,9,2
ai_output_corrected_img_29_4.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_29_4.jpg.csv,1680.53,22.75,34,8,26
ai_output_corrected_img_29_4.jpg.csv,1791.33,24.25,35,9,26
ai_output_corrected_img_29_4.jpg.csv,1440.45,19.5,28,11,17
ai_output_corrected_img_29_4.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_29_4.jpg.csv,73.87,1.0,1,1,0
ai_output_corrected_img_29_4.jpg.csv,590.95,8.0,10,6,4
ai_output_corrected_img_29_4.jpg.csv,1698.99,23.0,31,24,25
ai_output_corrected_img_29_4.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_29_4.jpg.csv,1218.84,16.5,32,1,31
ai_output_corrected_img_2_1.jpg.csv,1228.56,12.25,15,9,7
ai_output_corrected_img_2_1.jpg.csv,1253.63,12.5,13,11,4
ai_output_corrected_img_2_1.jpg.csv,1053.05,10.5,14,7,7
ai_output_corrected_img_2_1.jpg.csv,1378.99,13.75,17,14,12
ai_output_corrected_img_2_1.jpg.csv,1353.92,13.5,19,8,11
ai_output_corrected_img_2_1.jpg.csv,1955.66,19.5,18,21,3
ai_output_corrected_img_2_1.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_2_1.jpg.csv,1454.21,14.5,17,12,5
ai_output_corrected_img_2_1.jpg.csv,1755.08,17.5,24,11,13
ai_output_corrected_img_2_1.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_2_1.jpg.csv,952.76,9.5,10,9,12
ai_output_corrected_img_2_1.jpg.csv,1905.52,19.0,22,13,12
ai_output_corrected_img_2_1.jpg.csv,1404.07,14.0,19,9,10
ai_output_corrected_img_2_1.jpg.csv,100.29,1.0,1,1,0
ai_output_corrected_img_2_1.jpg.csv,1404.07,14.0,21,7,14
ai_output_corrected_img_2_1.jpg.csv,1153.34,11.5,13,10,3
ai_output_corrected_img_2_1.jpg.csv,1253.63,12.5,21,4,17
ai_output_corrected_img_2_1.jpg.csv,1905.52,19.0,19,19,0
ai_output_corrected_img_2_1.jpg.csv,1278.7,12.75,19,9,13
ai_output_corrected_img_2_1.jpg.csv,1454.21,14.5,19,10,9
ai_output_corrected_img_2_1.jpg.csv,1153.34,11.5,11,12,1
ai_output_corrected_img_2_1.jpg.csv,1153.34,11.5,11,12,1
ai_output_corrected_img_2_1.jpg.csv,1654.79,16.5,25,8,17
ai_output_corrected_img_2_1.jpg.csv,1404.07,14.0,16,10,6
ai_output_corrected_img_2_1.jpg.csv,1404.07,14.0,20,8,12
ai_output_corrected_img_2_1.jpg.csv,1228.56,12.25,19,4,18
ai_output_corrected_img_2_1.jpg.csv,1053.05,10.5,10,11,1
ai_output_corrected_img_2_1.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_2_1.jpg.csv,1454.21,14.5,18,15,6
ai_output_corrected_img_2_1.jpg.csv,1278.7,12.75,18,7,12
ai_output_corrected_img_2_1.jpg.csv,1404.07,14.0,21,7,14
ai_output_corrected_img_2_1.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_2_1.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_2_1.jpg.csv,952.76,9.5,9,10,1
ai_output_corrected_img_2_1.jpg.csv,150.44,1.5,1,2,1
ai_output_corrected_img_2_1.jpg.csv,1002.9,10.0,11,9,2
ai_output_corrected_img_2_1.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_2_1.jpg.csv,1404.07,14.0,18,10,12
ai_output_corrected_img_2_1.jpg.csv,1529.43,15.25,21,9,12
ai_output_corrected_img_2_1.jpg.csv,1404.07,14.0,16,12,4
ai_output_corrected_img_2_1.jpg.csv,1253.63,12.5,16,6,12
ai_output_corrected_img_2_1.jpg.csv,1479.28,14.75,18,13,5
ai_output_corrected_img_2_1.jpg.csv,1353.92,13.5,14,13,1
ai_output_corrected_img_2_1.jpg.csv,1554.5,15.5,17,14,3
ai_output_corrected_img_2_1.jpg.csv,827.4,8.25,10,8,4
ai_output_corrected_img_2_1.jpg.csv,1303.78,13.0,20,6,14
ai_output_corrected_img_2_1.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_2_1.jpg.csv,702.03,7.0,11,3,8
ai_output_corrected_img_2_2.jpg.csv,1303.78,13.0,10,16,6
ai_output_corrected_img_2_2.jpg.csv,1328.85,13.25,10,13,6
ai_output_corrected_img_2_2.jpg.csv,1353.92,13.5,17,9,10
ai_output_corrected_img_2_2.jpg.csv,1429.14,14.25,16,9,14
ai_output_corrected_img_2_2.jpg.csv,1103.19,11.0,11,11,0
ai_output_corrected_img_2_2.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_2_2.jpg.csv,1353.92,13.5,14,11,4
ai_output_corrected_img_2_2.jpg.csv,1303.78,13.0,17,8,11
ai_output_corrected_img_2_2.jpg.csv,1554.5,15.5,23,8,15
ai_output_corrected_img_2_2.jpg.csv,1153.34,11.5,10,13,3
ai_output_corrected_img_2_2.jpg.csv,1554.5,15.5,19,11,8
ai_output_corrected_img_2_2.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_2_2.jpg.csv,1378.99,13.75,15,13,2
ai_output_corrected_img_2_2.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_2_2.jpg.csv,1730.01,17.25,26,15,24
ai_output_corrected_img_2_2.jpg.csv,1303.78,13.0,12,13,2
ai_output_corrected_img_2_2.jpg.csv,1253.63,12.5,17,7,12
ai_output_corrected_img_2_2.jpg.csv,1203.49,12.0,14,10,4
ai_output_corrected_img_2_2.jpg.csv,1178.41,11.75,13,10,4
ai_output_corrected_img_2_2.jpg.csv,1454.21,14.5,21,8,13
ai_output_corrected_img_2_2.jpg.csv,802.32,8.0,10,6,4
ai_output_corrected_img_2_2.jpg.csv,852.47,8.5,10,7,3
ai_output_corrected_img_2_2.jpg.csv,1303.78,13.0,12,13,2
ai_output_corrected_img_2_2.jpg.csv,1303.78,13.0,20,2,18
ai_output_corrected_img_2_2.jpg.csv,1078.12,10.75,10,12,5
ai_output_corrected_img_2_2.jpg.csv,1404.07,14.0,15,13,2
ai_output_corrected_img_2_2.jpg.csv,877.54,8.75,9,7,9
ai_output_corrected_img_2_2.jpg.csv,1153.34,11.5,15,5,10
ai_output_corrected_img_2_2.jpg.csv,1755.08,17.5,26,9,17
ai_output_corrected_img_2_2.jpg.csv,1053.05,10.5,13,8,5
ai_output_corrected_img_2_2.jpg.csv,952.76,9.5,10,9,1
ai_output_corrected_img_2_2.jpg.csv,902.61,9.0,12,6,6
ai_output_corrected_img_2_2.jpg.csv,1604.65,16.0,14,16,4
ai_output_corrected_img_2_2.jpg.csv,1203.49,12.0,11,13,2
ai_output_corrected_img_2_2.jpg.csv,1504.36,15.0,16,14,2
ai_output_corrected_img_2_2.jpg.csv,1604.65,16.0,21,11,13
ai_output_corrected_img_2_2.jpg.csv,1253.63,12.5,20,5,15
ai_output_corrected_img_2_2.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_2_2.jpg.csv,902.61,9.0,10,8,2
ai_output_corrected_img_2_2.jpg.csv,1404.07,14.0,25,3,22
ai_output_corrected_img_2_2.jpg.csv,1328.85,13.25,19,7,13
ai_output_corrected_img_2_2.jpg.csv,1353.92,13.5,15,13,4
ai_output_corrected_img_2_2.jpg.csv,852.47,8.5,9,8,1
ai_output_corrected_img_2_2.jpg.csv,200.58,2.0,3,1,2
ai_output_corrected_img_2_2.jpg.csv,777.25,7.75,11,17,16
ai_output_corrected_img_2_3.jpg.csv,1504.36,15.0,21,9,12
ai_output_corrected_img_2_3.jpg.csv,1404.07,14.0,17,11,6
ai_output_corrected_img_2_3.jpg.csv,1378.99,13.75,21,6,15
ai_output_corrected_img_2_3.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_2_3.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_2_3.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_2_3.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_2_3.jpg.csv,1228.56,12.25,17,8,12
ai_output_corrected_img_2_3.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_2_3.jpg.csv,977.83,9.75,15,5,10
ai_output_corrected_img_2_3.jpg.csv,1454.21,14.5,19,9,12
ai_output_corrected_img_2_3.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_2_3.jpg.csv,125.36,1.25,2,1,1
ai_output_corrected_img_2_3.jpg.csv,100.29,1.0,1,1,0
ai_output_corrected_img_2_3.jpg.csv,1679.87,16.75,18,15,4
ai_output_corrected_img_2_3.jpg.csv,952.76,9.5,14,5,9
ai_output_corrected_img_2_3.jpg.csv,1353.92,13.5,12,15,3
ai_output_corrected_img_2_3.jpg.csv,1378.99,13.75,15,11,7
ai_output_corrected_img_2_3.jpg.csv,927.69,9.25,12,5,10
ai_output_corrected_img_2_3.jpg.csv,1629.72,16.25,28,5,24
ai_output_corrected_img_2_3.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_2_3.jpg.csv,1353.92,13.5,14,12,3
ai_output_corrected_img_2_3.jpg.csv,1604.65,16.0,19,14,5
ai_output_corrected_img_2_3.jpg.csv,1604.65,16.0,18,14,4
ai_output_corrected_img_2_3.jpg.csv,1404.07,14.0,19,9,10
ai_output_corrected_img_2_3.jpg.csv,1353.92,13.5,20,7,13
ai_output_corrected_img_2_3.jpg.csv,1353.92,13.5,20,9,14
ai_output_corrected_img_2_3.jpg.csv,827.4,8.25,9,7,3
ai_output_corrected_img_2_3.jpg.csv,1303.78,13.0,17,7,10
ai_output_corrected_img_2_3.jpg.csv,1529.43,15.25,18,14,7
ai_output_corrected_img_2_3.jpg.csv,1303.78,13.0,25,1,24
ai_output_corrected_img_2_3.jpg.csv,1103.19,11.0,10,12,2
ai_output_corrected_img_2_3.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_2_3.jpg.csv,1103.19,11.0,11,11,0
ai_output_corrected_img_2_3.jpg.csv,1303.78,13.0,21,5,16
ai_output_corrected_img_2_3.jpg.csv,1378.99,13.75,14,16,5
ai_output_corrected_img_2_3.jpg.csv,1053.05,10.5,13,8,5
ai_output_corrected_img_2_3.jpg.csv,1378.99,13.75,16,12,5
ai_output_corrected_img_2_3.jpg.csv,702.03,7.0,9,5,4
ai_output_corrected_img_2_3.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_2_3.jpg.csv,1253.63,12.5,21,4,17
ai_output_corrected_img_2_3.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_2_4.jpg.csv,952.76,9.5,11,7,4
ai_output_corrected_img_2_4.jpg.csv,1730.01,17.25,18,16,2
ai_output_corrected_img_2_4.jpg.csv,1704.94,17.0,24,10,14
ai_output_corrected_img_2_4.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_2_4.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_2_4.jpg.csv,1353.92,13.5,16,11,5
ai_output_corrected_img_2_4.jpg.csv,1830.3,18.25,23,9,21
ai_output_corrected_img_2_4.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_corrected_img_2_4.jpg.csv,1228.56,12.25,19,5,14
ai_output_corrected_img_2_4.jpg.csv,1404.07,14.0,23,5,18
ai_output_corrected_img_2_4.jpg.csv,1153.34,11.5,19,4,15
ai_output_corrected_img_2_4.jpg.csv,200.58,2.0,2,2,0
ai_output_corrected_img_2_4.jpg.csv,977.83,9.75,14,5,10
ai_output_corrected_img_2_4.jpg.csv,1153.34,11.5,13,10,3
ai_output_corrected_img_2_4.jpg.csv,1529.43,15.25,18,12,6
